HyperBRKGAScore, HyperBRKGATime, HyperBRKGAParam, GridSearchScore, GridSearchTime, GridSearchParam, RandomSearchScore, RandomSearchTime, RandomSearchParam
0.7543478260869566, 8.96903, 21, 0.7543478260869566, 1.6188211441040041, 21, 0.7543478260869566, 0.401973009109497, 21, 
0.7543478260869566, 5.674984, 21, 0.7543478260869566, 1.6038162708282468, 21, 0.7521739130434784, 0.33603715896606445, 21, 
0.7543478260869565, 5.765188, 6, 0.7543478260869566, 1.603795528411865, 21, 0.7543478260869566, 0.3259618282318116, 21, 
0.7543478260869566, 5.755516, 21, 0.7543478260869566, 1.6227221488952637, 21, 0.7478260869565219, 0.3209905624389648, 21, 
0.7543478260869566, 5.589733, 21, 0.7543478260869566, 1.6097943782806394, 21, 0.7456521739130435, 0.3309457302093506, 21, 
0.7543478260869566, 10.536823, 21, 0.7543478260869566, 1.6047916412353513, 21, 0.7521739130434784, 0.3229739665985107, 21, 
0.7543478260869566, 5.877214, 21, 0.7543478260869566, 1.6037087440490723, 21, 0.7521739130434784, 0.32193613052368164, 21, 
0.7543478260869565, 5.950325, 6, 0.7543478260869566, 1.6688630580902097, 21, 0.7543478260869566, 0.3319516181945801, 21, 
0.7543478260869566, 5.734737, 21, 0.7543478260869566, 1.5988683700561523, 21, 0.7543478260869566, 0.3389637470245361, 21, 
0.7543478260869566, 8.719473, 21, 0.7543478260869566, 1.599819898605347, 21, 0.7521739130434784, 0.32093048095703125, 21, 
0.7543478260869566, 5.843467, 21, 0.7543478260869566, 1.6107974052429204, 21, 0.7543478260869566, 0.321915864944458, 21, 
0.7543478260869565, 5.568723, 6, 0.7543478260869566, 1.723851680755615, 21, 0.7521739130434784, 0.33395338058471674, 21, 
0.7543478260869566, 6.354524, 21, 0.7543478260869566, 1.6227197647094724, 21, 0.7543478260869565, 0.49794673919677734, 21, 
0.7543478260869566, 9.304281, 21, 0.7543478260869566, 1.6117067337036133, 21, 0.7543478260869565, 0.31795454025268555, 21, 
0.7543478260869566, 9.538564, 21, 0.7543478260869566, 1.6017732620239258, 21, 0.7478260869565219, 0.329949140548706, 21, 
0.7543478260869566, 5.702598, 21, 0.7543478260869566, 1.608823299407959, 21, 0.7434782608695651, 0.32895517349243164, 21, 
0.7543478260869566, 8.622732, 21, 0.7543478260869566, 1.5907940864562993, 21, 0.7543478260869565, 0.3279590606689453, 21, 
0.7543478260869565, 6.313567, 6, 0.7543478260869566, 1.6117472648620603, 21, 0.7456521739130434, 0.3249061107635498, 21, 
0.7543478260869566, 9.376551, 21, 0.7543478260869566, 1.6248099803924558, 21, 0.7478260869565218, 0.32390928268432617, 21, 
0.7543478260869566, 5.785893, 21, 0.7543478260869566, 1.6977653503417973, 21, 0.75, 0.3319520950317383, 21, 
Média: 0.7543478260869564, Média: 7.04919615,, Média: 0.7543478260869564, Média: 1.6219895005226135,, Média: 0.751195652173913, Média: 0.33960328102111814,
